Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
artkob.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bsharp.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
my.pu.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rfood.kums.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
panakstore.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mymarket.fiload.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dadiran.pec.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.shirazpaper.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
b2b.hotelian.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
fu-fly360.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
1takala.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
3f2dd525-4a60-4deb-b160-48db75c12755.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
travelfinder.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sci-course.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zanbilabaad.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
downloadshop.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.mavaraluxury.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mizfa.tools,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
parrriiidakhtiha.ml,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
davapeyk.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ahkam.irijf.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pishrosoft.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
payment.sys-yaas.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sips.mehrbooking.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
audiofa.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
myfandogh.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bioinformatics101.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ninidress.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adl-zw.mrface.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
8show.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pardehnegarin.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
devminds.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.safardk.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
morabiann.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kadschool.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
maghzmotefaker.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
smssamaneh.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kamyab.cero.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pnpflag.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kmcyadak.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iranwillowtree.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
javangame.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pioneerahvaz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tar-note.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
marinogallery.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
vistabook.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shadifastfood.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
homajavid.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
classichomes.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adibshop.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
atrinplus.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
payment 200 106,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
yazdairport.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
www.shoppica2.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hamitravel.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
azmoon.aei-net.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
foreverlife.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
xfire.codehaus.org) - - sadad.shaparak.ir 200 0 0 1365 999 6,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
karencrowd.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
applicant.markazjazb.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.kalabazar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.lusero.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
battreyz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.google.com sadad.shaparak.ir 200 0 0 44239 421,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
fontyab.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
services.uma.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mojtahedishop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.rahaco.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iranparskhazar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
slimimingshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ykiyki.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kalacall.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sahamuddn.servepics.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adlirnh.mynetav.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
drfoodclinic.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mobnet.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
persianwow.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
main-merch.shepa.plzdev.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.larastores.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
djkoco.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
metaquant.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.appzar.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.peykkhorshid.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bilitjet.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
armytech.shop,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
2a07:4282:100:914:ffff:ffff:ffff:e05f,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
khodnevisai.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
gameping.top,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
alposhop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
seedscity.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
clients.serverfars.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ketabchi.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
skyro724.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
gamaonline.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bayanebartar.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.shikoopik.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mevlanacoffee.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.kashanbacklight.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
online.kifsafar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ipsforum.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
saham.x10.bz,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
payttakht.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ssi.journals.umz.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.insroid.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
cinamapayment.github.io,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
avingreen.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
samad.tums.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iransorkhkon.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
topzoj.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.mayatejarat.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
fastik.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed.saealm.hair,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
akampars.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
portal.irissf.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.ariakish.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
crm.rasane.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
patogh.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pelaky.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
huma.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
babishoop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
avgamecafe.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.smartirrigation.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
jgk.imamreza.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
panel.hisood.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
217.219.180.97,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
elearning.sepidarsystem.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
66f052ec-0ef5-4d42-8705-d600cc4b7598.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
670b5aa0-c25e-4046-8fda-c93a94a2127a.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
httpsdargah.xyz,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
clotho.me,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
storevijhe.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
46.209.181.34,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
95139593.sanamonline.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sell.takshop91.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
angel-kidss.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
virokit.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
flytoday118.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
caspiancamp.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
account.fasau.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
0d4a56c2-3e0e-4b96-8ee3-2db18a53ce25.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
panel105.fadaktrains.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.sepehr.royanhotel.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
oa.samaninsurance.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
businesadvisor.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shukra.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nidomarket.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
kasraperfume.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
moborayan.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dehshops.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
manelyshop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
class.ujsas.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
artacactus.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
vahabi.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
homepage.mintnav.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hamyaresabz.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
razpayamak.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
flushtankiran.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
portal.mafiri.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
municipality-payment.ghabzino.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ieltspop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
my.sww.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
glamorcenter.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nilgasht.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
norgaleri.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
takkala24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ashilshop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
daroosaz.co,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
optimiststyle.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
portal2.ariansystem.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hedwigbook.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ir.ioshhm.hair,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bifilter.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
patent.irost.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kharazic1c2.mych.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adl.camdvr.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
portal.lunapars.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
atrsara.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
azmoon.avasalamat.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
oldonline.mofidonline.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
itkar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed5-saham.site,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nujstore.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
taknajonoub.shirazip.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
balabash.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
karacutter.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
woodtrunk.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
irantxn.sep.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
crousealborz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dfm.tvu.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
denizsport.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
behinatr.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.tipchin.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
farsamarket.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
ticket061.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
misaghsafar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.mrdizi.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
jozverahkonkur.farafile.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
homaiiran.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
farooqsirik.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.urdconf.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
cafepoke.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
injastore.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
user.imerat.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mobi7.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sanjeesh.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
a1a930a0-7830-4cce-84a6-1bf783bca428.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
clixori.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.chapinoo.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pay.asanresan.shop,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
portall-adliran-ir.cloud,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
govir.tech,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
expertspublications.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
68bda6b8-4383-4200-9812-35b8e141d6c0.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
9c4a5aee-b80e-4082-bcbe-7a817a382a45.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shahrhayejadid.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
25d6c2e8-a878-4460-8486-d7269a5b4506.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
daneshjoam.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
f03ce09a-700e-4657-a89d-5ba1136fdce6.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
digichess.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
qazvin.jdereg.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
atriyate-elina.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
edalatfree.sbs,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.safargard.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
platform.neshan.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bodobiakish.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
lorandkala.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.khrw.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
seiiedmehdi.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kalateb.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
45.159.199.20,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
cb75f8f5-6ed6-4b05-a3e7-0a09b0257e2e.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kakimobile.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
curbrideshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
taltaltt.site,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
grandparvaz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nibbourse.exirbroker.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ticket724.dopal.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
learn.irmidwifery.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
smsc.ariantel.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ir.irbuoi.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
offerchap.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
portal.aut.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tebberuhani.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sadad.shaparak.ir sadad.shaparak.ir 200 0 0 3413 1167,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
store.radsazeh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
irstore.epage.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
moshaveranpub.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
toranjmarket.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
login.shahrsms.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nimaagahi.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iranscienceclinic.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
meidane.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
voltagebattery.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
melikashop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
goranbadal.online,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
luvencare.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sadad.shaparak.ir sadad.shaparak.ir 200 0 0 9013 1060,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
smsaftab.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
farazcopter.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rayeheyesibacademy.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
comtina.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
abooata.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
eduportal.shahed.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
baharparvaz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.etminansafety.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
erteqaafkar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
online.hasanzadehmedlab.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sanapersian.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kerman.bita24.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aryagarma.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
payambook.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
haajhasan.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
afiyat.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
webmail.armantaraz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mppbooking.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ghalebsazivarian.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
stli.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
noor-negar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.google.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asemooni.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kadreno.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pack30.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ddkdental.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shatranjico.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sahmnlq.itsaol.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
122ab196-fbf2-42f8-9974-19ef658adb3f.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.aryasan-re.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adlio.dns-stuff.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.dnogps.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
namdarpour.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zahramirmusic.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.pishtazantech.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hamonlangar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iranshopu.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
errorstyle.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
almasnet.afrarasa.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
parsasoftsystem.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zagros.market,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
coicsaham.sbs,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
crm.iranmico.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
food.mahallat.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
telbotrayan.tk,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sahand.exirbroker.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pinika.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dev-checkout.okala.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed.ww9as.shop,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pishgamshop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
golestan.mahallat.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
juskimade.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
es.mostamandan.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
